field,method,lead_days,mean_rmse,ratio_to_persistence,ratio_to_climatology
surface_speed,loss_v3_1440,80,0.0012969311134872475,0.2332287851263151,0.3415111077399341
surface_speed,loss_v3_1440,90,0.001628162883894725,0.2887765486778603,0.4286390062874782
surface_speed,loss_v3_1920,10,0.0002550580669507057,0.11324415169282112,0.06686299859287848
surface_speed,loss_v3_1920,20,0.0003953096997402436,0.12091487114263734,0.10373222860450747
surface_speed,loss_v3_1920,30,0.0005067424037002234,0.13010987311677102,0.13300180404253667
surface_speed,loss_v3_1920,40,0.0006227581439479427,0.13279586948350797,0.16362655571823012
surface_speed,loss_v3_1920,50,0.0007511493786565821,0.14702487194953476,0.1974228471771048
surface_speed,loss_v3_1920,60,0.0008987706111468098,0.1673734489692884,0.23625841415528234
surface_speed,loss_v3_1920,70,0.0010832451742047583,0.19716650651500067,0.2851787163761155
surface_speed,loss_v3_1920,80,0.001327515764838878,0.23872886219600045,0.3495647337608644
surface_speed,loss_v3_1920,90,0.0016578356166266732,0.29403940624139546,0.4364508111123317
surface_speed,loss_v3_2400,10,0.0002528569676980152,0.11226687769148239,0.06628598451136003
surface_speed,loss_v3_2400,20,0.0003895740119871873,0.11916047466303939,0.10222714114119688
surface_speed,loss_v3_2400,30,0.0004967841084753335,0.12755300690879476,0.1303881067864411
surface_speed,loss_v3_2400,40,0.0006079035249530096,0.12962829622180322,0.15972357963310216
surface_speed,loss_v3_2400,50,0.0007319156009341694,0.14326018307792696,0.1923676780352205
surface_speed,loss_v3_2400,60,0.0008751431309738783,0.16297342431566625,0.23004749567740795
surface_speed,loss_v3_2400,70,0.001056166512986507,0.1922377930892286,0.27804989823660825
surface_speed,loss_v3_2400,80,0.0012978183992715829,0.23338834686663296,0.34174475002666704
surface_speed,loss_v3_2400,90,0.0016270987206587085,0.288587805039514,0.42835884889258496
surface_speed,loss_v3_2880,10,0.0002591669582654032,0.11506847317731214,0.06794013682056686
surface_speed,loss_v3_2880,20,0.0004057380168146833,0.12410461987918239,0.10646869717949281
surface_speed,loss_v3_2880,30,0.0005223047796149601,0.13410562863451866,0.13708637256637496
surface_speed,loss_v3_2880,40,0.000642402933509503,0.1369848904316885,0.1687881249164906
surface_speed,loss_v3_2880,50,0.0007723114632190791,0.15116699449052778,0.20298482872863435
surface_speed,loss_v3_2880,60,0.0009214168129902747,0.17159073518402007,0.24221138554511285
surface_speed,loss_v3_2880,70,0.0011071982173706163,0.20152631162087833,0.29148467394325245
surface_speed,loss_v3_2880,80,0.0013492611441675022,0.24263936164364575,0.3552907808157271
surface_speed,loss_v3_2880,90,0.0016812584438378475,0.2981937591438156,0.4426172318553378
streamfunction,source_persistence,10,0.09844655674985714,1.0,0.44823002704752235
streamfunction,source_persistence,20,0.17635262187708306,1.0,0.805092957291922
streamfunction,source_persistence,30,0.24358669269692015,1.0,1.1106297845298425
streamfunction,source_persistence,40,0.30336310482687423,1.0,1.3837840233517071
streamfunction,source_persistence,50,0.3480447891685698,1.0,1.589129188844009
streamfunction,source_persistence,60,0.38053171880267284,1.0,1.7347996580709024
streamfunction,source_persistence,70,0.39983016785096237,1.0,1.8278078134148221
streamfunction,source_persistence,80,0.40905141841482234,1.0,1.8689520813107021
streamfunction,source_persistence,90,0.40862148092300804,1.0,1.8631426685373573
streamfunction,source_climatology,10,0.21963400666912397,2.230997344347878,1.0
streamfunction,source_climatology,20,0.21904628562430542,1.2420925943305774,1.0
streamfunction,source_climatology,30,0.21932303283225607,0.9003900434952994,1.0
streamfunction,source_climatology,40,0.21922720576877947,0.7226561248899726,1.0
streamfunction,source_climatology,50,0.21901604451791004,0.6292754591761269,1.0
streamfunction,source_climatology,60,0.21935196783807542,0.5764354375720826,1.0
streamfunction,source_climatology,70,0.21874847285173557,0.5471034715251266,1.0
streamfunction,source_climatology,80,0.2188667234999162,0.5350591970762015,1.0
streamfunction,source_climatology,90,0.21931840638043704,0.5367275501156552,1.0
streamfunction,source_duration_5760,10,0.02266182791510666,0.23019421565640025,0.10317995950985147
streamfunction,source_duration_5760,20,0.03614471705837382,0.20495707222071535,0.16500949539206974
streamfunction,source_duration_5760,30,0.04864972967102572,0.19972244432727515,0.22181769530897508
streamfunction,source_duration_5760,40,0.06171485178724483,0.20343558859098826,0.2815109172733604
streamfunction,source_duration_5760,50,0.07605531663392429,0.21852163572283262,0.34725910972109103
streamfunction,source_duration_5760,60,0.09325373102393415,0.24506165035953673,0.4251328672500153
streamfunction,source_duration_5760,70,0.11300315565809056,0.2826278873989637,0.5165894608767505
streamfunction,source_duration_5760,80,0.1343360256679632,0.32840865382779816,0.6137800370919092
streamfunction,source_duration_5760,90,0.16058169624043836,0.39298398086588837,0.732185222802905
streamfunction,loss_v3_480,10,0.02590257133771148,0.2631130249027127,0.11793515826869833
streamfunction,loss_v3_480,20,0.042433168766675175,0.24061546868438902,0.1937178192532966
streamfunction,loss_v3_480,30,0.05586867208972021,0.22935847386061498,0.25473235240390835
streamfunction,loss_v3_480,40,0.06894913680023618,0.22728253931731296,0.3145099466941039
streamfunction,loss_v3_480,50,0.08069729035789217,0.2318589241076319,0.3684537839934058
streamfunction,loss_v3_480,60,0.09301687577670371,0.2444392180220283,0.4240530718437335
streamfunction,loss_v3_480,70,0.10638061783931874,0.2660645103672426,0.486314790921635
streamfunction,loss_v3_480,80,0.12108041090821778,0.2960029117547984,0.5532152579981585
streamfunction,loss_v3_480,90,0.14033725704583858,0.34344072349999816,0.6398790660661873
streamfunction,loss_v3_960,10,0.0294919327677538,0.29957302460755286,0.1342776249225515
streamfunction,loss_v3_960,20,0.049618127624745725,0.281357470598477,0.2265189180603028
streamfunction,loss_v3_960,30,0.0686837575915787,0.2819684311615399,0.3131625379451588
streamfunction,loss_v3_960,40,0.08653810394031031,0.2852624546735721,0.39474162723937956
streamfunction,loss_v3_960,50,0.10511541201008691,0.30201691070046727,0.4799438883186071
streamfunction,loss_v3_960,60,0.12405271245925514,0.3259983500181846,0.565541826143225
streamfunction,loss_v3_960,70,0.14276682301251978,0.35706866187680075,0.6526528901039916
streamfunction,loss_v3_960,80,0.16463315984993068,0.40247546503548576,0.7522073580545638
streamfunction,loss_v3_960,90,0.1862455275323656,0.4557898598763528,0.8492015358222961
streamfunction,loss_v3_1440,10,0.022730556314949083,0.2308923446932243,0.10349288190690978
