metric,method,field,lead_days,finite_members,mean,p10,p90
rmse,climatology,surface_speed,170,15,0.003496274605332385,0.002886982136470684,0.004118204485789757
rmse,climatology,surface_speed,180,15,0.0035273717408572033,0.0029927155600999503,0.004329516754500891
rmse,climatology,surface_speed,190,15,0.0035674898325929326,0.0030097556744639077,0.004116019612606419
rmse,climatology,surface_speed,200,15,0.0035114779820930434,0.002939940832488455,0.0041247801365617105
rmse,climatology,surface_speed,210,15,0.0035614618717101977,0.0029369963549098995,0.00443408262538623
rmse,climatology,surface_speed,220,15,0.0036029133000207883,0.0028781537487923606,0.004772970414728671
rmse,climatology,surface_speed,230,15,0.003633253816733712,0.0029649275391259423,0.004771347224436863
rmse,climatology,surface_speed,240,15,0.0036938224485403947,0.0029327173562727744,0.0050341121251206876
rmse,climatology,surface_speed,250,15,0.0037467735393265996,0.003015267837747358,0.00517440178395956
rmse,climatology,surface_speed,260,15,0.00367983137223739,0.002873858660530063,0.004924025142156415
rmse,climatology,surface_speed,270,15,0.0035810933159181324,0.002897583487574531,0.004708245601068035
rmse,climatology,surface_speed,280,15,0.003603290143512973,0.0029765506068757464,0.00459886714715094
rmse,climatology,surface_speed,290,15,0.003657233760056449,0.0029691000078721844,0.004339238497432572
rmse,climatology,surface_speed,300,15,0.0036335856477790283,0.0031442561996120294,0.004105043673070159
rmse,climatology,surface_speed,310,15,0.0036246163259627687,0.0030146787242792527,0.004399607072108433
rmse,climatology,surface_speed,320,15,0.0036288896941103115,0.003170253915241974,0.004596543166416064
rmse,climatology,surface_speed,330,15,0.0035781719789731658,0.003110564827909302,0.0045715181055451595
rmse,climatology,surface_speed,340,15,0.0035850838548652534,0.003170896799653904,0.004283442138472686
rmse,climatology,surface_speed,350,15,0.003535274821784721,0.003103210220766253,0.004065367093581738
rmse,climatology,surface_speed,360,15,0.003513414183132213,0.0029705695898491996,0.003989476636828139
rmse,climatology,surface_speed,370,15,0.0033792180168275053,0.0029555541335153043,0.003832003991439961
rmse,climatology,surface_speed,380,15,0.0033718864334425142,0.003064697154973794,0.003630111693577854
rmse,climatology,surface_speed,390,15,0.0033465251188185955,0.002906829575025228,0.00387796076706744
rmse,climatology,surface_speed,400,15,0.0033251673121747444,0.00285276708244965,0.003951705902548562
rmse,climatology,surface_speed,410,15,0.003368248114571187,0.002903016120126891,0.003812840557420374
rmse,climatology,surface_speed,420,15,0.003440127023311892,0.0030406370288222247,0.003804760474820978
rmse,climatology,surface_speed,430,15,0.0034229404840945047,0.0029351678646612742,0.003875444540298656
rmse,climatology,surface_speed,440,15,0.0033654597056031314,0.0030136499908477114,0.003936758098426655
rmse,climatology,surface_speed,450,15,0.0034244233607779342,0.0028788246915646674,0.003941973232164816
rmse,climatology,surface_speed,460,15,0.0034998457125595874,0.0029124240596178925,0.004198599554684184
rmse,climatology,surface_speed,470,15,0.0035029291328541536,0.0030599825940525317,0.004216748436710316
rmse,climatology,surface_speed,480,15,0.003522992982788792,0.002900837359196525,0.003987904552798795
rmse,climatology,surface_speed,490,15,0.003560204545750235,0.0031097777033845214,0.004039863562930956
rmse,climatology,surface_speed,500,15,0.0035560564382382262,0.002853495596921875,0.00422472681476403
rmse,climatology,surface_speed,510,15,0.003608550325931599,0.0030581759425563244,0.004587675660266754
rmse,climatology,surface_speed,520,15,0.003666380470240506,0.003201145237563047,0.004580446848675316
rmse,climatology,surface_speed,530,15,0.0037564535861386917,0.0032537119056353743,0.004935834382406965
rmse,climatology,surface_speed,540,15,0.0036738095902894897,0.0030696333495265357,0.0050184700190673715
rmse,climatology,surface_speed,550,15,0.0036804554605562724,0.002906017037624217,0.005053263303427086
rmse,climatology,surface_speed,560,15,0.0036518591336668982,0.003109703757784562,0.004896806608694437
rmse,climatology,surface_speed,570,15,0.003592439483920148,0.003199563248855941,0.004530952447176182
rmse,climatology,surface_speed,580,15,0.0035622071061157195,0.0028540407626480987,0.00418046310493652
rmse,climatology,surface_speed,590,15,0.0035823849754456818,0.0031307528058329825,0.004224732121454968
rmse,climatology,surface_speed,600,15,0.0035694235095694656,0.0031401033162199153,0.004067894635064124
rmse,climatology,surface_speed,610,15,0.0035044571028267483,0.002996613924671804,0.004072230270594718
rmse,climatology,surface_speed,620,15,0.0035753454257592392,0.002940834860814438,0.004318571315226633
rmse,climatology,surface_speed,630,15,0.0037161594142785023,0.003146370622437951,0.004405704731188273
rmse,climatology,surface_speed,640,15,0.0037527410920688816,0.003042611189140518,0.004883207573728935
rmse,climatology,surface_speed,650,15,0.003800421847826178,0.0029332424242603577,0.005465651468293651
rmse,climatology,surface_speed,660,15,0.0038403618662247877,0.0030537524524992506,0.005883226903134865
rmse,climatology,surface_speed,670,15,0.0038567760946792563,0.00297441637098139,0.006085628238264514
rmse,climatology,surface_speed,680,15,0.0038479143150775825,0.0029139547460890745,0.006152272487417065
rmse,climatology,surface_speed,690,15,0.003849100268877119,0.002964932798819421,0.006015338510898404
rmse,climatology,surface_speed,700,15,0.003884273069968928,0.0031915377805771046,0.0057537879332627394
rmse,climatology,surface_speed,710,15,0.0037621407570360608,0.0030790999250665148,0.005401656089130775
rmse,climatology,surface_speed,720,15,0.0037253602213902135,0.002908236097358702,0.005242110961637997
rmse,climatology,surface_speed,730,15,0.003696980686988094,0.0030195462591015004,0.0048634446878522575
rmse,climatology,surface_speed,740,15,0.003681223010859674,0.0030613927224887308,0.0046804995104804785
rmse,climatology,surface_speed,750,15,0.0036888368776285263,0.0030502359021604315,0.004890497636312967
rmse,climatology,surface_speed,760,15,0.0037286782703133074,0.0031455531970629516,0.004512608657695084
rmse,climatology,surface_speed,770,15,0.003742178324040689,0.0030579109317099545,0.004546246411844343
rmse,climatology,surface_speed,780,15,0.0036817855666719267,0.0031043145301963833,0.004430040353610475
rmse,climatology,surface_speed,790,15,0.003740132819921006,0.0029723249603881034,0.004469247682516896
rmse,climatology,surface_speed,800,15,0.003864713855152058,0.0032525130201786633,0.00507183734286155
rmse,climatology,surface_speed,810,15,0.003897752817964869,0.0031669821216370824,0.005355116302516667
rmse,climatology,surface_speed,820,15,0.003952179664576784,0.0032528389502386934,0.0052985884566397095
rmse,climatology,surface_speed,830,15,0.0039961838962911415,0.0031035376651365985,0.0054015061790542015
rmse,climatology,surface_speed,840,15,0.004060721198683015,0.003171332735841637,0.005615894254333331
rmse,climatology,surface_speed,850,15,0.004091359779135595,0.0031373865837188127,0.0059099613427296685
rmse,climatology,surface_speed,860,15,0.004134937200813184,0.003126770617837629,0.006096229673043189
rmse,climatology,surface_speed,870,15,0.004212561537732983,0.0031897780275736243,0.006316743154391941
rmse,climatology,surface_speed,880,15,0.004136527165878542,0.003068079329220346,0.006249379103796789
rmse,climatology,surface_speed,890,15,0.004132166208795173,0.003225947201415032,0.006206958141526839
rmse,climatology,surface_speed,900,15,0.004107338513846557,0.003056503912293912,0.005957243708406236
rmse,climatology,surface_speed,910,15,0.004069684756466818,0.002908620928302564,0.0059464004097002565
rmse,climatology,surface_speed,920,15,0.0040732594252898624,0.0029828465213704285,0.005796448037116286
rmse,climatology,surface_speed,930,15,0.004062302542376303,0.0030565925237474234,0.005556842181392133
rmse,climatology,surface_speed,940,15,0.004034470324164943,0.002969913163605251,0.005736505399388008
rmse,climatology,surface_speed,950,15,0.0038996499514308697,0.0029322603557805833,0.005620977785314771
rmse,climatology,surface_speed,960,15,0.0038642004750472233,0.002991838199986653,0.005496050748799204
rmse,climatology,surface_speed,970,15,0.003881444977244642,0.003088949223215426,0.005252691115944957
rmse,climatology,surface_speed,980,15,0.0038334040526870946,0.00305478736011901,0.005003403313590361
rmse,climatology,surface_speed,990,15,0.0038048458548137526,0.0032210712991151266,0.004711278262469041
rmse,climatology,surface_speed,1000,15,0.00374729242175668,0.00321968346090424,0.004432490075608694
rmse,climatology,surface_speed,1010,15,0.0037237340420150735,0.0031412491678244766,0.004594032433967602
rmse,climatology,surface_speed,1020,15,0.003681320722261837,0.0031872369633117767,0.004475174900163499
rmse,climatology,surface_speed,1030,15,0.003701269301631938,0.003283549620536741,0.00440999981153979
rmse,climatology,surface_speed,1040,15,0.0037355806249378043,0.0031876520391834733,0.004392178586620876
rmse,climatology,surface_speed,1050,15,0.003664992192467014,0.0030050457574290305,0.004185006165020968
rmse,climatology,surface_speed,1060,15,0.0036733674712713473,0.003064618448621113,0.004233778380141314
rmse,climatology,surface_speed,1070,15,0.0036940300450322887,0.0032321030367242687,0.004339433804859596
rmse,climatology,surface_speed,1080,15,0.003716182621420949,0.0029287040727149142,0.004656355159273318
rmse,climatology,surface_speed,1090,15,0.0037516898719404173,0.0030997288234658094,0.005161860622362713
rmse,climatology,surface_speed,1100,15,0.003802482905532737,0.0030079039119751314,0.005251055436844694
rmse,climatology,surface_speed,1110,15,0.003864537394875919,0.003110857841413828,0.0052339818762798486
rmse,climatology,surface_speed,1120,15,0.0038066729191299736,0.002990272339759044,0.005058208472616022
rmse,climatology,surface_speed,1130,15,0.0038514505187056225,0.002863923226211666,0.005281620043181946
rmse,climatology,surface_speed,1140,15,0.003970173235545121,0.0030712769908479045,0.005749720850452042
rmse,climatology,surface_speed,1150,15,0.004018592370835668,0.0029746643372659917,0.006007707033382011
rmse,climatology,surface_speed,1160,15,0.004039740549505139,0.0030249539285473193,0.006164503523255636
rmse,climatology,surface_speed,1170,15,0.0040273328659233215,0.002966570090254044,0.006299288703315495
rmse,climatology,surface_speed,1180,15,0.004035084830446035,0.0030238128784043877,0.006224113651478565
rmse,climatology,surface_speed,1190,15,0.003936640549824578,0.0030224951222054676,0.006042469646147958
rmse,climatology,surface_speed,1200,15,0.003917110453873909,0.003087571284048975,0.005868802498671321
rmse,climatology,surface_speed,1210,15,0.0038995384026648777,0.003145340203200297,0.00561881674050178
rmse,climatology,surface_speed,1220,15,0.0037709789841472437,0.0031923447140131036,0.005239160215125758
rmse,climatology,surface_speed,1230,15,0.003669426937222353,0.002981932706448413,0.004846840158628363
rmse,climatology,surface_speed,1240,15,0.003615554687381111,0.0030558701646344233,0.004606029177979557
rmse,climatology,surface_speed,1250,15,0.0035786581927315583,0.003108282827334763,0.004420426680796732
rmse,climatology,surface_speed,1260,15,0.0035245659890675643,0.003012007989176742,0.004162270996895096
rmse,climatology,surface_speed,1270,15,0.003521619141585146,0.002881544543198118,0.004064060935865711
rmse,climatology,surface_speed,1280,15,0.003577220095597597,0.0032298512944370075,0.003982163717806703
rmse,climatology,surface_speed,1290,15,0.003512917156750042,0.0030654911854494722,0.003975860212336361
rmse,climatology,surface_speed,1300,15,0.0035318304416607233,0.0028820292410592797,0.004219914047666959
rmse,climatology,surface_speed,1310,15,0.0036489868062369204,0.00308434620766762,0.004301769228344085
rmse,climatology,surface_speed,1320,15,0.003733351553298465,0.003048937410216183,0.004550678905580741
rmse,climatology,surface_speed,1330,15,0.0037652330869514953,0.0029744108428119923,0.005148155550342475
rmse,climatology,surface_speed,1340,15,0.00377339444543233,0.002928806888950126,0.005523985214859429
rmse,climatology,surface_speed,1350,15,0.0038213355862768096,0.0030365999914112327,0.005708678504125197
rmse,climatology,surface_speed,1360,15,0.0037647861581441926,0.0030902028057938637,0.005794024589061676
rmse,climatology,surface_speed,1370,15,0.0037804746744015683,0.002856160824188832,0.005658815875450931
rmse,climatology,surface_speed,1380,15,0.003792222923424038,0.0031187072351894236,0.0053282880346076575
rmse,climatology,surface_speed,1390,15,0.0037210322219152696,0.003132977775158066,0.004952176603953246
rmse,climatology,surface_speed,1400,15,0.003631844801626103,0.0031121796277778406,0.004703765163231173
rmse,climatology,surface_speed,1410,15,0.003598652492978805,0.0030531165012435716,0.004609676279049636
rmse,climatology,surface_speed,1420,15,0.0036000991379400637,0.003019795599046161,0.004368203290900666
rmse,climatology,surface_speed,1430,15,0.0035899142984444333,0.003043551658751034,0.004483939316488695
rmse,climatology,surface_speed,1440,15,0.0036133385231828445,0.0030042225870296293,0.004141323762255378
rmse,climatology,surface_speed,1450,15,0.003687692568801811,0.0031987822371301426,0.0041644962333733755
rmse,climatology,surface_speed,1460,15,0.0036369839774378116,0.003085042469222682,0.004308956442247281
rmse,climatology,surface_speed,1470,15,0.00362974710641781,0.0030418930814965937,0.004280213094588236
rmse,climatology,surface_speed,1480,15,0.003729517271330868,0.0031294678695124698,0.0046111045921267335
rmse,climatology,surface_speed,1490,15,0.003802794934853565,0.003263132249046847,0.005034721260169292
rmse,climatology,surface_speed,1500,15,0.0038290667821828193,0.003205774646678097,0.004924830693071686
rmse,climatology,surface_speed,1510,15,0.0038529613875168994,0.00314320276998952,0.004934777070126849
rmse,climatology,surface_speed,1520,15,0.003923968622360878,0.0031832249815889856,0.005257922624622408
rmse,climatology,surface_speed,1530,15,0.003938448327200464,0.0031997265337818316,0.005472348227703948
rmse,climatology,surface_speed,1540,15,0.0040107283114352126,0.0031352237934482593,0.00573308049850208
rmse,climatology,surface_speed,1550,15,0.004053067300388494,0.003172279234364153,0.006025774978699853
rmse,climatology,surface_speed,1560,15,0.004050109170153234,0.0030632357766075756,0.005979522337398611
rmse,climatology,surface_speed,1570,15,0.003978382502134338,0.003029515996054796,0.005823080342093508
rmse,climatology,surface_speed,1580,15,0.003966995222145189,0.0031448774526348817,0.005541252797762618
rmse,climatology,surface_speed,1590,15,0.003931669963829507,0.002881250017736474,0.005477878080231702
rmse,climatology,surface_speed,1600,15,0.003880601161817461,0.0029946178173267095,0.005294209448237197
rmse,climatology,surface_speed,1610,15,0.0038764373448552285,0.003016910276782286,0.005078093306123375
rmse,climatology,surface_speed,1620,15,0.0038992405393307545,0.003070769040088212,0.005342719858212512
rmse,climatology,surface_speed,1630,15,0.0038025077309282837,0.0029580457384255254,0.0052999103926022265
rmse,climatology,surface_speed,1640,15,0.0037188916594498734,0.0029727642574707805,0.005061274966719862
rmse,climatology,surface_speed,1650,15,0.0037275312396801933,0.003050912458069487,0.004884320700721391
rmse,climatology,surface_speed,1660,15,0.003731105532435023,0.0029926469671456737,0.004654108166989915
rmse,climatology,surface_speed,1670,15,0.003684164077084482,0.0032080742245484692,0.0043979399743623
rmse,climatology,surface_speed,1680,15,0.003630906653175167,0.003273317840729501,0.004088098767257216
rmse,climatology,surface_speed,1690,15,0.0036138972123080757,0.0032189066670361686,0.004173980698034847
rmse,climatology,surface_speed,1700,15,0.0035494491483204073,0.0031584698390336985,0.004349598717372266
rmse,climatology,surface_speed,1710,15,0.0035946449413947947,0.003265578920718104,0.004009417726933634
rmse,climatology,surface_speed,1720,15,0.0036079383782369146,0.003196245909903061,0.004058272269366403
rmse,climatology,surface_speed,1730,15,0.0036347221871292886,0.0031647893938666636,0.0040288982275616106
rmse,climatology,surface_speed,1740,15,0.003576499572886514,0.0030992613480855216,0.0040742550750947895
rmse,climatology,surface_speed,1750,15,0.003625939833241178,0.003155223718362528,0.004177910231772327
rmse,climatology,surface_speed,1760,15,0.0036457008047849904,0.0030819447105902573,0.004354500562871872
rmse,climatology,surface_speed,1770,15,0.0036431814558354424,0.002957376170646352,0.004810741760352831
rmse,climatology,surface_speed,1780,15,0.003681209675305825,0.002906899461584993,0.004858499313245786
rmse,climatology,surface_speed,1790,15,0.0037597327135301135,0.003130078493821866,0.004874113432593855
rmse,climatology,surface_speed,1800,15,0.0037468154820592806,0.0029883914159583927,0.004741217040206462
rmse,climatology,surface_speed,1810,15,0.003720114565995801,0.002988148436868903,0.004846609071027885
rmse,climatology,surface_speed,1820,15,0.0038181802240744946,0.0029813884256236056,0.00527886731574219
rmse,climatology,surface_speed,1830,15,0.003921642632588685,0.002984022437655378,0.00558435348604018
rmse,climatology,surface_speed,1840,15,0.003933618989039367,0.003141652163541419,0.005788898742146656
rmse,climatology,surface_speed,1850,15,0.003928009456993533,0.0029114529817380512,0.006031867498221837
rmse,climatology,surface_speed,1860,15,0.00394207326460731,0.003163037953499374,0.005911968440224706
rmse,climatology,surface_speed,1870,15,0.003865375295065682,0.0028583884592850435,0.005704252987271092
rmse,climatology,surface_speed,1880,15,0.003832281661190267,0.003054649278305292,0.005387666500324143
rmse,climatology,surface_speed,1890,15,0.0037892656228647385,0.003232454294330787,0.005146354104866517
rmse,climatology,surface_speed,1900,15,0.0037745594806455588,0.003270461419262959,0.004810767864234949
rmse,climatology,surface_speed,1910,15,0.0036434390333526844,0.0030713782163301643,0.004403364716589206
rmse,climatology,surface_speed,1920,15,0.0036337566204576043,0.002915017667052491,0.004466458679166419
rmse,climatology,surface_speed,1930,15,0.0036427161096146813,0.003139632885482763,0.004252995166866179
rmse,climatology,surface_speed,1940,15,0.0036466800637210838,0.0031793338129170266,0.004189039227011053
rmse,climatology,surface_speed,1950,15,0.003696685937055609,0.002871824051134549,0.0045890555724009425
rmse,climatology,surface_speed,1960,15,0.0037973711962415706,0.0031687923854154462,0.004747057785878465
rmse,climatology,surface_speed,1970,15,0.0038284679061336615,0.0031412409385316704,0.005207724290504666
rmse,climatology,surface_speed,1980,15,0.0037940135391335695,0.0030247269080290852,0.00560639853114267
rmse,climatology,surface_speed,1990,15,0.003836480043683243,0.003001167675591265,0.005865305790245422
rmse,climatology,surface_speed,2000,15,0.003912207851405593,0.003214432121423417,0.00601017509310219
rmse,climatology,phihyd_surface,0,15,0.05984025312787116,0.05640464820016668,0.06402580254276223
rmse,climatology,phihyd_surface,10,15,0.060105111039366624,0.05674421803484388,0.06391846681266176
rmse,climatology,phihyd_surface,20,15,0.060236980466153715,0.056557133449440786,0.06389102142324177
rmse,climatology,phihyd_surface,30,15,0.06017487974032458,0.05660242766119764,0.06375264794435198
rmse,climatology,phihyd_surface,40,15,0.06025050989350255,0.05701506457218251,0.06416825682576281
rmse,climatology,phihyd_surface,50,15,0.060458700571615405,0.056723161202576096,0.06401005346770507
rmse,climatology,phihyd_surface,60,15,0.06055341882866667,0.05691964942989085,0.0638732887189429
rmse,climatology,phihyd_surface,70,15,0.06078809638715303,0.0576373016211726,0.0640693123137239
rmse,climatology,phihyd_surface,80,15,0.06102285163545049,0.05744139048978461,0.06447116606397688
rmse,climatology,phihyd_surface,90,15,0.06101597633687154,0.0572261675966527,0.06387982082176975
rmse,climatology,phihyd_surface,100,15,0.060961949723971474,0.05739618352255102,0.06413890326663117
rmse,climatology,phihyd_surface,110,15,0.0612176748640303,0.05788679350368001,0.06437309160307596
rmse,climatology,phihyd_surface,120,15,0.06158379198412627,0.05843491958626401,0.0646401443498625
rmse,climatology,phihyd_surface,130,15,0.061625997793843715,0.058430418933756,0.06440296800600305
rmse,climatology,phihyd_surface,140,15,0.061657454747114815,0.058498862928745406,0.06453308314733248
rmse,climatology,phihyd_surface,150,15,0.06177336217596925,0.058307256927474,0.0645478757848413
rmse,climatology,phihyd_surface,160,15,0.061910527151542306,0.05857598895930132,0.0647868347005422
rmse,climatology,phihyd_surface,170,15,0.062113021318140546,0.05875764491191845,0.0648158416245733
rmse,climatology,phihyd_surface,180,15,0.06238142193020769,0.059010250923468004,0.06500803052777218
rmse,climatology,phihyd_surface,190,15,0.06255087247035471,0.05878123511039243,0.06501335900426337
rmse,climatology,phihyd_surface,200,15,0.062499557559657186,0.05887934825539165,0.06497381309152815
rmse,climatology,phihyd_surface,210,15,0.06256946758575915,0.059267331341057945,0.06561779867353078
rmse,climatology,phihyd_surface,220,15,0.06276583752357644,0.0589941637094175,0.06553720728348036
rmse,climatology,phihyd_surface,230,15,0.06285179657194541,0.05920992248461416,0.06562778410860576
rmse,climatology,phihyd_surface,240,15,0.06303619728974011,0.05978595013974106,0.06569281201371276
rmse,climatology,phihyd_surface,250,15,0.06325871486088844,0.0597225491921136,0.06597370344019593
rmse,climatology,phihyd_surface,260,15,0.06327469470397694,0.059640036789076784,0.06608266510598523
rmse,climatology,phihyd_surface,270,15,0.06321685843007042,0.05974231761054894,0.06608047443616659
rmse,climatology,phihyd_surface,280,15,0.06344573956161731,0.06035480658540487,0.06643807211818885
rmse,climatology,phihyd_surface,290,15,0.06381326363193414,0.06076783197462672,0.06652482372734898
rmse,climatology,phihyd_surface,300,15,0.06386330421221921,0.0608847531299713,0.06662448806003653
rmse,climatology,phihyd_surface,310,15,0.06387053820921404,0.06094747560366431,0.06676876473649045
rmse,climatology,phihyd_surface,320,15,0.06395377688216361,0.06091713987430266,0.06719794855345582
rmse,climatology,phihyd_surface,330,15,0.06406040044247131,0.061091881093169216,0.06750125255297999
rmse,climatology,phihyd_surface,340,15,0.06421602442741013,0.06131141739818068,0.06764334831597839
rmse,climatology,phihyd_surface,350,15,0.06446043083891612,0.061626265936617734,0.0674761207920785
rmse,climatology,phihyd_surface,360,15,0.06464672250400692,0.06143717071236117,0.06768189279369367
rmse,climatology,phihyd_surface,370,15,0.06460114630290133,0.061567599578507735,0.06752775313353303
rmse,climatology,phihyd_surface,380,15,0.06466103501365275,0.06195756794836997,0.06800490248979568
rmse,climatology,phihyd_surface,390,15,0.06486123854585453,0.06183374497829542,0.06795720494347997
rmse,climatology,phihyd_surface,400,15,0.06498830977231954,0.062086168719928,0.06795875247978876
rmse,climatology,phihyd_surface,410,15,0.0651761639443323,0.06250301134220482,0.06796898853332628
rmse,climatology,phihyd_surface,420,15,0.06543394506819535,0.06267522950160127,0.06843454550955748
rmse,climatology,phihyd_surface,430,15,0.06549553237219648,0.06266234981736798,0.06847993123939378
rmse,climatology,phihyd_surface,440,15,0.06543983772517446,0.0627186183976218,0.06846140747292684
rmse,climatology,phihyd_surface,450,15,0.06566225168841645,0.0631686573119418,0.0687943717679247
rmse,climatology,phihyd_surface,460,15,0.06607650765390817,0.06363043859052311,0.06881114173506432
rmse,climatology,phihyd_surface,470,15,0.06620915517301124,0.06399950511656793,0.06897621756682233
rmse,climatology,phihyd_surface,480,15,0.06625832799650745,0.06389612660443544,0.06920986453318789
rmse,climatology,phihyd_surface,490,15,0.06636892869934179,0.06384798412503086,0.06960109931986684
rmse,climatology,phihyd_surface,500,15,0.06650513479899536,0.0638105509357013,0.06997597871998514
rmse,climatology,phihyd_surface,510,15,0.06664655118708225,0.06402217111649987,0.07012083697048348
rmse,climatology,phihyd_surface,520,15,0.06685660305046863,0.06413082656081011,0.07000538300598429
rmse,climatology,phihyd_surface,530,15,0.06702634787787086,0.06396649831258808,0.07023229279180233
rmse,climatology,phihyd_surface,540,15,0.06696383915489194,0.06414207668061656,0.07023371212662304
rmse,climatology,phihyd_surface,550,15,0.06699416929782728,0.06438906110125324,0.07075566579091935
rmse,climatology,phihyd_surface,560,15,0.0671780267025776,0.06365620424261277,0.07070078646793213
rmse,climatology,phihyd_surface,570,15,0.06732330306951649,0.06384765155973046,0.0708411219258672
rmse,climatology,phihyd_surface,580,15,0.0674859414500689,0.06454369073958759,0.07105678769292713
rmse,climatology,phihyd_surface,590,15,0.0677406898247895,0.06485456057444526,0.0713701396066473
rmse,climatology,phihyd_surface,600,15,0.06781296358686267,0.06406107340717203,0.07159251677282372
rmse,climatology,phihyd_surface,610,15,0.06772285134708955,0.06444272559646316,0.07172180617554513
rmse,climatology,phihyd_surface,620,15,0.06786203590071942,0.0647110248365974,0.0718503205766307
rmse,climatology,phihyd_surface,630,15,0.06820387144629378,0.06457138991322904,0.07208839028516273
rmse,climatology,phihyd_surface,640,15,0.06830774231605402,0.06483112585360341,0.07193060791287845
rmse,climatology,phihyd_surface,650,15,0.0683153920011887,0.06487343759457795,0.07163421866295905
rmse,climatology,phihyd_surface,660,15,0.06839638303225656,0.06497207096907193,0.07198628647974227
rmse,climatology,phihyd_surface,670,15,0.0685260746386361,0.06490827614130738,0.07214971853662389
rmse,climatology,phihyd_surface,680,15,0.06867485604502936,0.0651474506292309,0.072245536459487
rmse,climatology,phihyd_surface,690,15,0.0689388331925697,0.06554951931531405,0.07220875423350234
rmse,climatology,phihyd_surface,700,15,0.06921577246459241,0.06554956438992114,0.0723410621130076
rmse,climatology,phihyd_surface,710,15,0.06926226673731063,0.065672065727357,0.07241272977100686
rmse,climatology,phihyd_surface,720,15,0.06934043478864339,0.06599786514847283,0.07280271176515264
rmse,climatology,phihyd_surface,730,15,0.06953696920603505,0.06573042743149594,0.07301259227152142
rmse,climatology,phihyd_surface,740,15,0.06969876872073703,0.06599331535867893,0.07293495546235375
rmse,climatology,phihyd_surface,750,15,0.0698265280807812,0.06624485144707694,0.07276165448206667
rmse,climatology,phihyd_surface,760,15,0.07006445287897796,0.06677561545918874,0.07340417990854839
rmse,climatology,phihyd_surface,770,15,0.07014458708565159,0.06661337764657768,0.0731152498025054
rmse,climatology,phihyd_surface,780,15,0.07006183725116054,0.06661277755632758,0.0729064929750694
rmse,climatology,phihyd_surface,790,15,0.07019828772357974,0.06710233969579661,0.07286595593302064
rmse,climatology,phihyd_surface,800,15,0.07056572828852274,0.06710668178339195,0.07312309450018621
rmse,climatology,phihyd_surface,810,15,0.0707329602035592,0.06763112708233039,0.07339946363623313
rmse,climatology,phihyd_surface,820,15,0.07074146998556395,0.06761539807190398,0.07335145226570017
rmse,climatology,phihyd_surface,830,15,0.07081401516924656,0.06759388213650867,0.07356549720033252
rmse,climatology,phihyd_surface,840,15,0.07094290558696623,0.06751890676196111,0.07359069487400263
rmse,climatology,phihyd_surface,850,15,0.07104972735872257,0.06777441890606002,0.07379256057919083
rmse,climatology,phihyd_surface,860,15,0.07123499453525775,0.06801231656523296,0.07383692620862474
rmse,climatology,phihyd_surface,870,15,0.07142887277641313,0.06796372532082684,0.07382602447740982
rmse,climatology,phihyd_surface,880,15,0.07143098868734338,0.06813416701153807,0.07394194444511445
rmse,climatology,phihyd_surface,890,15,0.07148151813295886,0.06826956302584042,0.07420590079509852
rmse,climatology,phihyd_surface,900,15,0.07167026251886517,0.06801859102686582,0.0744033092643791
rmse,climatology,phihyd_surface,910,15,0.07184163728561307,0.06833454898528404,0.07453331563123851
rmse,climatology,phihyd_surface,920,15,0.07192509692511401,0.0685339161901413,0.07444154041278772
rmse,climatology,phihyd_surface,930,15,0.07213419445488113,0.06910955847683836,0.07486370151908048
rmse,climatology,phihyd_surface,940,15,0.0722281555230352,0.06897226382688046,0.07487320720572722
rmse,climatology,phihyd_surface,950,15,0.0721377357120821,0.06888804627108717,0.07488739344143999
rmse,climatology,phihyd_surface,960,15,0.07221456409173842,0.06939126023806325,0.07494804920881126
rmse,climatology,phihyd_surface,970,15,0.07255565351694697,0.0694753298365602,0.0751030904883286
rmse,climatology,phihyd_surface,980,15,0.07278060970298447,0.07006222460944826,0.07537695122788426
rmse,climatology,phihyd_surface,990,15,0.07281950823279738,0.06995398268889025,0.07550816378442336
rmse,climatology,phihyd_surface,1000,15,0.0728977226179459,0.07024735117921217,0.07563104036166136
rmse,climatology,phihyd_surface,1010,15,0.07302345789602555,0.070157489928571,0.07603492636166413
rmse,climatology,phihyd_surface,1020,15,0.07313223075861613,0.07035455562447464,0.0762291088861302
rmse,climatology,phihyd_surface,1030,15,0.07333181727029041,0.07070021915643974,0.07616647131609525
rmse,climatology,phihyd_surface,1040,15,0.07354648944293915,0.07088308896200471,0.07620540956746258
rmse,climatology,phihyd_surface,1050,15,0.0735578192325048,0.07083269104293542,0.076248785626753
rmse,climatology,phihyd_surface,1060,15,0.07354620179991986,0.07107640513764973,0.07634862642854998
rmse,climatology,phihyd_surface,1070,15,0.07369085959855533,0.07102591588960905,0.07658991796268559
rmse,climatology,phihyd_surface,1080,15,0.07389149891385129,0.07155915070456172,0.0766730909102297
rmse,climatology,phihyd_surface,1090,15,0.07400418705063697,0.07162490083578443,0.07664018145801146
rmse,climatology,phihyd_surface,1100,15,0.07424670450469115,0.07222381031199435,0.07710912500104243
rmse,climatology,phihyd_surface,1110,15,0.074393472509714,0.07193597676659572,0.07698055193084644
rmse,climatology,phihyd_surface,1120,15,0.07435547197737521,0.0718040405395288,0.07707995002999446
rmse,climatology,phihyd_surface,1130,15,0.07442877699751956,0.07225375172146328,0.07716081892671575
